2025-09-04 21:03:18, 27.61, 3.56, 58.02, 507.22, 0.0514, 5.32
2025-09-04 21:03:18, 27.5, 19.13, 58.63, 512.41, 0.0443, 5.22
2025-09-04 21:03:23, 20.48, 12.92, 54.47, 508.16, 0.0313, 4.65
2025-09-04 21:03:23, 19.59, 16.63, 53.41, 504.66, 0.0272, 4.27
2025-09-04 21:03:28, 29.75, 18.63, 52.04, 712.89, 0.0991, 5.32
2025-09-04 21:03:28, 20.02, 13.08, 53.99, 590.45, 0.0225, 4.77
2025-09-04 21:03:33, 26.83, 7.89, 52.08, 548.09, 0.0623, 6.12
2025-09-04 21:03:33, 28.88, 1.67, 59.29, 630.49, 0.0452, 4.16
2025-09-04 21:03:38, 25.14, 4.2, 55.93, 705.14, 0.0922, 6.98
2025-09-04 21:03:38, 29.02, 10.29, 57.89, 556.1, 0.0377, 6.86
2025-09-04 21:03:43, 22.32, 18.28, 57.1, 700.14, 0.0811, 5.31
2025-09-04 21:03:43, 27.79, 7.59, 50.33, 594.71, 0.0658, 4.32
2025-09-04 21:03:48, 20.83, 16.28, 52.56, 633.31, 0.0889, 6.42
2025-09-04 21:03:48, 24.27, 6.65, 55.12, 509.51, 0.0244, 6.19
2025-09-04 21:03:53, 27.27, 20.65, 56.74, 611.59, 0.0805, 6.43
2025-09-04 21:03:53, 23.08, 13.78, 52.05, 689.89, 0.0459, 5.51
2025-09-04 21:03:58, 26.95, 19.18, 50.24, 527.93, 0.0716, 6.26
2025-09-04 21:03:58, 21.78, 11.27, 58.7, 558.69, 0.0751, 4.52
2025-09-04 21:04:03, 19.55, 12.98, 59.28, 634.4, 0.0345, 4.65
2025-09-04 21:04:03, 18.38, 6.31, 56.13, 668.77, 0.0965, 5.11
2025-09-04 21:04:08, 29.78, 11.24, 52.8, 523.78, 0.0524, 5.88
2025-09-04 21:04:08, 28.84, 16.68, 54.81, 683.24, 0.0847, 5.66
2025-09-04 21:04:13, 25.39, 4.72, 51.31, 551.73, 0.0395, 4.88
2025-09-04 21:04:13, 21.78, 6.49, 53.74, 524.27, 0.0836, 4.2
2025-09-04 21:04:18, 24.87, 11.1, 57.51, 541.28, 0.0555, 4.76
2025-09-04 21:04:18, 22.95, 8.75, 56.04, 703.84, 0.0516, 4.85
2025-09-04 21:04:23, 22.74, 19.2, 54.52, 650.14, 0.0845, 4.18
2025-09-04 21:04:23, 21.34, 12.23, 52.76, 576.42, 0.0842, 5.42
2025-09-04 21:04:28, 26.03, 5.78, 58.71, 670.96, 0.0314, 4.06
2025-09-04 21:04:28, 23.64, 20.87, 52.82, 596.61, 0.0984, 4.35
2025-09-04 21:04:33, 24.18, 12.29, 58.24, 516.4, 0.0333, 6.03
2025-09-04 21:04:33, 27.97, 0.89, 53.8, 673.18, 0.0786, 4.57
2025-09-04 21:04:38, 26.59, 9.8, 53.65, 543.44, 0.0255, 5.12
2025-09-04 21:04:38, 25.96, 13.42, 50.46, 713.58, 0.0382, 5.73
2025-09-04 21:04:43, 23.41, 15.93, 57.05, 704.0, 0.0855, 4.62
2025-09-04 21:04:43, 27.63, 5.32, 53.87, 557.3, 0.0415, 6.12
2025-09-04 21:04:48, 29.03, 12.44, 56.04, 521.96, 0.0705, 4.03
2025-09-04 21:04:48, 24.25, 3.33, 55.24, 688.12, 0.0343, 6.66
2025-09-04 21:04:53, 22.81, 11.98, 56.65, 600.66, 0.0553, 4.21
2025-09-04 21:04:53, 19.67, 9.07, 55.83, 571.99, 0.0212, 4.68
2025-09-04 21:04:58, 29.67, 18.09, 57.67, 653.49, 0.0748, 6.4
2025-09-04 21:04:58, 23.74, 1.23, 52.94, 532.47, 0.0474, 5.59
2025-09-04 21:05:03, 23.51, 4.43, 50.75, 532.37, 0.0836, 6.02
2025-09-04 21:05:03, 19.44, 20.4, 51.57, 590.55, 0.0898, 6.21
2025-09-04 21:05:08, 26.6, 14.86, 55.78, 604.03, 0.0822, 4.74
2025-09-04 21:05:08, 21.64, 2.89, 58.34, 624.04, 0.0618, 5.43
2025-09-04 21:05:13, 28.57, 11.03, 50.3, 652.97, 0.0623, 4.43
2025-09-04 21:05:13, 24.22, 16.36, 52.01, 582.9, 0.0844, 6.37
2025-09-04 21:05:18, 25.45, 0.8, 59.03, 701.9, 0.033, 5.55
2025-09-04 21:05:18, 22.66, 10.54, 51.52, 539.67, 0.0977, 5.88
2025-09-04 21:05:23, 22.81, 2.88, 50.31, 573.52, 0.0636, 5.05
2025-09-04 21:05:23, 23.83, 17.0, 52.61, 518.07, 0.0829, 5.55
2025-09-04 21:05:28, 26.45, 2.12, 54.37, 663.22, 0.0612, 5.74
2025-09-04 21:05:28, 21.98, 14.58, 56.27, 557.89, 0.0759, 4.65
2025-09-04 21:05:33, 24.7, 16.82, 57.16, 596.14, 0.0981, 4.99
2025-09-04 21:05:33, 25.26, 13.99, 59.7, 533.35, 0.0866, 4.3
2025-09-04 21:05:38, 18.82, 17.82, 53.29, 521.4, 0.0201, 4.33
2025-09-04 21:05:38, 20.8, 16.46, 56.95, 572.17, 0.0239, 4.27
2025-09-04 21:05:43, 22.01, 13.71, 54.83, 521.75, 0.0293, 6.78
2025-09-04 21:05:43, 22.84, 20.0, 57.19, 528.83, 0.0984, 5.57
2025-09-04 21:05:48, 20.19, 2.78, 58.2, 574.12, 0.0743, 5.73
2025-09-04 21:05:48, 25.19, 7.48, 55.79, 643.58, 0.0923, 6.47
2025-09-04 21:05:53, 19.15, 6.22, 57.95, 657.6, 0.0478, 4.73
2025-09-04 21:05:53, 19.92, 16.46, 58.9, 504.23, 0.0742, 4.26
2025-09-04 21:05:58, 27.66, 17.99, 54.76, 615.53, 0.0363, 6.89
2025-09-04 21:05:58, 28.98, 14.86, 50.52, 518.53, 0.0704, 4.58
2025-09-04 21:06:03, 23.52, 2.8, 54.6, 634.25, 0.0333, 4.92
2025-09-04 21:06:03, 26.46, 7.62, 52.98, 701.97, 0.0659, 4.64
2025-09-04 21:06:08, 27.7, 2.29, 53.78, 627.53, 0.0831, 4.22
2025-09-04 21:06:08, 25.75, 15.24, 56.31, 523.87, 0.0977, 4.5
2025-09-04 21:06:13, 25.86, 0.61, 54.97, 661.91, 0.0391, 5.81
2025-09-04 21:06:13, 25.13, 15.71, 50.54, 517.84, 0.0904, 5.52
2025-09-04 21:06:18, 19.67, 3.03, 53.59, 683.32, 0.0588, 6.81
2025-09-04 21:06:18, 29.9, 19.08, 51.8, 592.8, 0.0347, 4.61
2025-09-04 21:06:23, 20.21, 16.95, 55.29, 691.95, 0.0366, 5.81
2025-09-04 21:06:23, 19.14, 13.47, 56.4, 500.85, 0.0533, 6.86
2025-09-04 21:06:28, 29.79, 4.44, 59.61, 552.59, 0.0331, 4.97
2025-09-04 21:06:28, 25.56, 20.64, 56.43, 650.6, 0.0316, 4.79
2025-09-04 21:06:33, 20.8, 9.46, 52.66, 680.46, 0.0611, 4.72
2025-09-04 21:06:33, 18.72, 6.08, 58.2, 566.14, 0.037, 5.91
2025-09-04 21:06:38, 28.62, 8.08, 57.1, 621.55, 0.0668, 4.16
2025-09-04 21:06:38, 20.89, 12.72, 52.98, 599.83, 0.0308, 5.68
2025-09-04 21:06:43, 27.62, 1.87, 55.64, 644.05, 0.0459, 6.9
2025-09-04 21:06:43, 27.16, 16.58, 57.12, 637.44, 0.0889, 6.29
2025-09-04 21:06:48, 26.43, 10.57, 54.31, 692.26, 0.0731, 5.22
2025-09-04 21:06:48, 21.65, 0.27, 53.04, 667.34, 0.0982, 6.32
2025-09-04 21:06:53, 23.25, 13.85, 59.95, 563.45, 0.0786, 4.39
2025-09-04 21:06:53, 29.33, 2.31, 51.2, 547.03, 0.0325, 5.2
2025-09-04 21:06:58, 19.31, 8.85, 54.74, 623.02, 0.0576, 6.42
2025-09-04 21:06:58, 19.79, 19.58, 58.24, 630.95, 0.0224, 5.03
2025-09-04 21:07:03, 26.91, 9.82, 57.57, 654.0, 0.0282, 4.6
2025-09-04 21:07:03, 24.75, 11.19, 56.99, 542.92, 0.0837, 6.43
2025-09-04 21:07:08, 26.32, 3.13, 52.53, 592.64, 0.0503, 6.96
2025-09-04 21:07:08, 27.2, 1.43, 53.58, 567.41, 0.0403, 6.11
2025-09-04 21:07:13, 29.24, 12.34, 56.71, 597.23, 0.0738, 4.25
2025-09-04 21:07:13, 22.89, 3.83, 51.58, 709.48, 0.099, 6.75
2025-09-04 21:07:18, 23.88, 3.07, 52.13, 560.47, 0.0517, 6.13
2025-09-04 21:07:18, 27.79, 12.21, 59.47, 568.25, 0.0968, 6.08
2025-09-04 21:07:23, 20.88, 19.8, 53.63, 511.07, 0.0552, 5.16
2025-09-04 21:07:23, 25.02, 6.61, 59.31, 569.52, 0.0884, 6.58
2025-09-04 21:07:28, 25.1, 16.13, 55.28, 534.41, 0.0773, 5.12
2025-09-04 21:07:28, 22.12, 7.87, 54.06, 654.38, 0.0754, 4.72
2025-09-04 21:07:33, 27.17, 19.9, 59.44, 547.94, 0.0818, 6.46
2025-09-04 21:07:33, 29.87, 10.11, 51.98, 631.53, 0.0337, 4.66
2025-09-04 21:07:38, 29.57, 6.02, 52.08, 526.48, 0.053, 6.89
2025-09-04 21:07:38, 23.9, 3.81, 53.46, 691.65, 0.0265, 5.5
2025-09-04 21:07:43, 24.88, 3.2, 58.72, 610.99, 0.086, 6.55
2025-09-04 21:07:43, 21.53, 0.18, 54.0, 589.47, 0.0532, 4.44
2025-09-04 21:07:48, 29.41, 18.9, 51.19, 651.25, 0.0581, 4.96
2025-09-04 21:07:48, 22.76, 8.61, 50.37, 653.65, 0.0811, 6.72
2025-09-04 21:07:53, 21.94, 18.62, 51.0, 506.12, 0.0554, 6.9
2025-09-04 21:07:53, 29.94, 7.09, 50.81, 525.87, 0.0993, 4.33
2025-09-04 21:07:58, 27.91, 16.34, 56.91, 515.8, 0.0979, 6.76
2025-09-04 21:07:58, 29.52, 14.52, 57.44, 549.54, 0.0947, 6.82
2025-09-04 21:08:03, 19.86, 20.56, 51.54, 604.61, 0.0804, 5.72
2025-09-04 21:08:03, 28.63, 18.88, 59.58, 529.11, 0.0726, 6.53
2025-09-04 21:08:08, 29.06, 15.82, 50.58, 705.46, 0.0469, 6.28
2025-09-04 21:08:08, 28.06, 8.56, 58.51, 557.63, 0.0688, 5.1
2025-09-04 21:08:13, 29.36, 2.54, 52.17, 610.69, 0.0345, 6.05
2025-09-04 21:08:13, 20.48, 0.28, 50.18, 647.29, 0.033, 5.88
2025-09-04 21:08:18, 21.38, 19.07, 54.66, 652.69, 0.0675, 5.23
2025-09-04 21:08:18, 21.44, 20.84, 58.64, 619.83, 0.0466, 5.34
2025-09-04 21:08:23, 26.84, 13.79, 53.08, 547.93, 0.0251, 5.79
2025-09-04 21:08:23, 25.58, 16.12, 50.75, 588.93, 0.0838, 6.37
2025-09-04 21:08:28, 27.93, 1.54, 58.55, 536.52, 0.0567, 5.31
2025-09-04 21:08:28, 19.58, 0.28, 58.27, 503.93, 0.0384, 5.12
2025-09-04 21:08:33, 26.12, 7.27, 58.35, 520.88, 0.094, 4.88
2025-09-04 21:08:33, 28.22, 14.34, 50.88, 657.49, 0.0808, 5.86
2025-09-04 21:08:38, 20.87, 7.29, 50.75, 688.69, 0.058, 4.49
2025-09-04 21:08:38, 18.11, 12.51, 58.06, 656.49, 0.0729, 5.79
2025-09-04 21:08:43, 28.91, 11.47, 58.0, 581.47, 0.0442, 5.91
2025-09-04 21:08:43, 21.63, 20.7, 53.78, 539.12, 0.0258, 6.58
2025-09-04 21:08:48, 28.74, 17.07, 51.09, 616.8, 0.0823, 4.38
2025-09-04 21:08:48, 22.0, 11.43, 52.09, 708.65, 0.0321, 5.36
2025-09-04 21:08:53, 18.51, 19.92, 55.34, 567.69, 0.0936, 5.44
2025-09-04 21:08:53, 28.24, 3.2, 51.5, 649.2, 0.0501, 5.99
2025-09-04 21:08:58, 25.85, 2.61, 58.55, 712.97, 0.0864, 6.93
2025-09-04 21:08:58, 24.14, 4.4, 54.95, 513.95, 0.066, 5.11
2025-09-04 21:09:03, 21.92, 7.51, 59.24, 680.57, 0.0707, 6.57
2025-09-04 21:09:03, 20.81, 2.68, 58.31, 529.11, 0.0486, 4.66
2025-09-04 21:09:08, 24.45, 6.79, 58.82, 537.71, 0.057, 5.21
2025-09-04 21:09:08, 27.17, 18.27, 56.16, 689.02, 0.0922, 6.27
2025-09-04 21:09:13, 24.52, 5.13, 58.46, 541.03, 0.0629, 4.57
2025-09-04 21:09:13, 27.31, 15.22, 55.22, 684.05, 0.0406, 6.0
2025-09-04 21:09:18, 22.59, 5.15, 52.61, 680.55, 0.028, 6.54
2025-09-04 21:09:18, 24.42, 19.0, 50.56, 693.52, 0.0883, 5.24
2025-09-04 21:09:23, 24.59, 15.68, 50.92, 618.44, 0.0465, 5.34
2025-09-04 21:09:23, 25.48, 7.57, 58.5, 609.18, 0.0966, 6.33
2025-09-04 21:09:28, 28.19, 8.59, 59.75, 538.29, 0.0814, 4.44
2025-09-04 21:09:28, 25.15, 16.77, 51.65, 528.26, 0.0764, 5.89
2025-09-04 21:09:33, 20.76, 20.78, 52.38, 669.4, 0.0661, 6.48
2025-09-04 21:09:33, 28.76, 5.02, 54.81, 691.76, 0.0793, 6.08
2025-09-04 21:09:38, 18.48, 7.03, 51.59, 666.15, 0.095, 4.97
2025-09-04 21:09:38, 26.03, 8.92, 59.69, 694.07, 0.0458, 6.09
2025-09-04 21:09:43, 22.13, 3.53, 56.65, 579.5, 0.0268, 6.49
2025-09-04 21:09:43, 21.02, 18.73, 57.06, 602.91, 0.0378, 6.63
2025-09-04 21:09:48, 18.48, 16.34, 58.05, 514.4, 0.097, 6.91
2025-09-04 21:09:48, 25.76, 1.23, 59.79, 529.99, 0.0576, 6.44
2025-09-04 21:09:53, 26.63, 8.61, 59.46, 597.1, 0.067, 4.27
2025-09-04 21:09:53, 19.66, 2.98, 51.61, 544.44, 0.0256, 6.4
2025-09-04 21:09:58, 26.46, 2.68, 52.42, 623.17, 0.0401, 6.8
2025-09-04 21:09:58, 22.88, 18.05, 52.51, 583.58, 0.0966, 5.38
2025-09-04 21:10:03, 22.79, 10.7, 56.58, 634.97, 0.0565, 4.79
2025-09-04 21:10:03, 24.39, 6.35, 53.56, 625.71, 0.039, 6.31
2025-09-04 21:10:08, 21.35, 14.08, 57.77, 616.23, 0.0511, 5.5
2025-09-04 21:10:08, 23.78, 19.88, 50.59, 553.21, 0.08, 4.58
2025-09-04 21:10:13, 18.89, 14.0, 51.79, 534.88, 0.0634, 4.19
2025-09-04 21:10:13, 19.68, 7.43, 58.78, 522.94, 0.0373, 5.2
2025-09-04 21:10:18, 18.96, 15.54, 54.75, 514.24, 0.0278, 4.87
2025-09-04 21:10:18, 21.7, 5.37, 59.85, 654.24, 0.0808, 4.45
2025-09-04 21:10:23, 18.84, 17.93, 54.32, 706.58, 0.0896, 6.99
2025-09-04 21:10:23, 23.08, 7.36, 52.56, 583.8, 0.0747, 6.66
2025-09-04 21:10:28, 29.32, 12.05, 53.37, 625.32, 0.0803, 5.87
2025-09-04 21:10:28, 21.03, 9.05, 59.94, 661.1, 0.0715, 6.87
2025-09-04 21:10:33, 28.57, 15.12, 56.32, 618.73, 0.0525, 5.85
2025-09-04 21:10:33, 25.29, 11.78, 51.65, 596.78, 0.0812, 6.59
2025-09-04 21:10:38, 20.24, 16.01, 54.28, 641.61, 0.064, 6.66
2025-09-04 21:10:38, 23.22, 7.49, 52.89, 616.06, 0.0248, 5.73
